tabled_Innskudd,tabled_Antall eiere,tabled_Hjuldrift,tabled_1. gang registrert,tabled_Antall seter,tabled_Drivstoff,title,tabled_Antall dører,tabled_Bilen står i,tabled_Reg.nr.,tabled_Salgsform,tabled_Avgiftsklasse,price,tabled_Str. lasterom,tabled_Km.stand,place,tabled_Årsmodell,tabled_CO2 utslipp,tabled_Hjuldriftnavn,tabled_Karosseri,tabled_Årsavgift,tabled_Pris eks omreg,tabled_Vekt,tabled_Girkasse,tabled_Fargebeskrivelse,tabled_Farge,tabled_Omregistrering,id,tabled_Forrige pris,tabled_Effekt,tabled_Sylindervolum,tabled_Interiørfarge
,1,Firehjulsdrift,30.01.2014,2,Diesel,Isuzu D-max,4,Norge,DP44765,Bruktbil til salgs,Varebil,259987,,66000,2825 Gjøvik,2014,220 g/km,,Pickup,Inklusiv,258000,1 970 kg,Automat,,Hvit,1987,95740961,,163,"2,5 l",
,,Firehjulsdrift,,5,Diesel,Skoda Octavia,5,Norge,,Bruktbil til salgs,Personbil,299999,,1,0373 Oslo,2017,,,Stasjonsvogn,Ikke inklusiv,,,Manuell,,Brun,Fritatt,98530346,,110,,
,,Firehjulsdrift,,5,Diesel,Skoda Octavia,5,Norge,,Nybil til salgs,Personbil,299999,,1,0373 Oslo,2017,,,Stasjonsvogn,Ikke inklusiv,,,Manuell,,Brun,Fritatt,98530360,,110,,
,,Forhjulsdrift,25.06.2016,5,Elektrisitet,Nissan Leaf,5,Norge,,Bruktbil til salgs,Personbil,179000,,4500,5251 Søreidgrend,2016,,,Kombi 5-dørs,Ikke inklusiv,,,Automat,metallic,Hvit,Inklusiv,98530294,,109,0 l,Sort
,3,Forhjulsdrift,14.09.2009,5,Diesel,Mercedes-Benz A-Klasse,5,Norge,PP84094,Bruktbil til salgs,Personbil,80569,,130141,4623 Kristiansand,2005,149 g/km,,Kombi 5-dørs,Inklusiv,79000,1 320 kg,Automat,Svart,Svart,1569,92285444,,140,2 l,Svart
,,Forhjulsdrift,02.06.2010,5,Diesel,Volvo V70,5,Norge,,Bruktbil til salgs,Personbil,119900,,137300,3112 Tønsberg,2010,,,Stasjonsvogn,Ikke inklusiv,116240,,Manuell,Metallic,Svart,3660,98528194,,109,"1,6 l",
,,Forhjulsdrift,22.01.2010,3,Diesel,Citroen Berlingo,,Norge,,Bruktbil til salgs,Varebil,59000,,112000,0668 Oslo,2010,,,Kasse,Ikke inklusiv,57745,1 470 kg,Manuell,,Sølv,1255,98530297,,90,"1,6 l",
,2,Forhjulsdrift,20.06.2005,5,Diesel,Volkswagen Passat,4,Norge,RJ46273,Bruktbil til salgs,Personbil,63588,,176000,4160 Finnøy,2006,157 g/km,,Sedan,Inklusiv,60000,1 454 kg,Manuell,,Grå,3588,80879077,,140,2 l,
,4,Bakhjulsdrift,19.04.2012,5,Diesel,BMW 5-serie,5,Norge,BS45406,Bruktbil til salgs,Personbil,268660,,174000,6390 Vestnes,2012,133 g/km,,Stasjonsvogn,Inklusiv,265000,1 715 kg,Automat,mørk blå,Svart,3660,96283984,,163,2 l,Alcantara
,1,Forhjulsdrift,03.04.2014,5,Diesel,Volvo V70,5,Norge,,Bruktbil til salgs,Personbil,299800,575 l,29158,6022 Ålesund,2014,,,Stasjonsvogn,Inklusiv,293736,1 528 kg,Automat,Grå,Grå,6064,98530179,,114,"1,6 l","Sort, Skinn"
,,Bakhjulsdrift,17.08.2000,8,Diesel,Ford,,Norge,TF15964,Bruktbil til salgs,Personbil,90569,,275000,3070 Sande,1998,,,Flerbruksbil,Inklusiv,89000,3 340 kg,Automat,,Grønn,1569,98529320,,211,"7,3 l",
,1,Bakhjulsdrift,,5,Bensin,BMW 1-serie,5,Norge,ls78454,Bruktbil til salgs,Personbil,158660,,125000,3255 Larvik,2013,134 g/km,,Kombi 5-dørs,Inklusiv,155000,,Automat,,Rød,3660,98526508,,136,"1,6 l",Sort sportsinteriør i skinn
,3,Forhjulsdrift,28.07.2008,5,Diesel,Audi A3,5,Norge,BR69166,Bruktbil til salgs,Personbil,69569,,177000,4323 Sandnes,2005,156 g/km,,Kombi 5-dørs,Inklusiv,68000,1 410 kg,Automat,metalic,Grå,1569,98212190,,140,2 l,svart/grå skinn
,2,Forhjulsdrift,19.04.2013,5,Bensin,Toyota Corolla,3,Norge,SR58990,Bruktbil til salgs,Personbil,19569,,131700,5089 Bergen,1994,,,Kombi 3-dørs,Inklusiv,18000,1 020 kg,Manuell,,Rød,1569,98528607,,88,"1,3 l",
,1,Forhjulsdrift,06.05.2015,5,Elektrisitet,Kia Soul,5,Norge,EL65587,Bruktbil til salgs,Personbil,209064,,24000,5532 Haugesund,2015,,,Kombi 5-dørs,Inklusiv,203000,1 490 kg,Automat,Fin grå farge som ikke går av moten,Grå,6064,98527838,,109,0 l,Grå m/blå søm
,,Forhjulsdrift,,5,Bensin,Volkswagen Golf,5,Norge,,Bruktbil til salgs,Personbil,135000,,45000,3027 Drammen,2012,134 g/km,,Kombi 5-dørs,Ikke inklusiv,132386,,Automat,Metallic,Sølv,2614,98527865,,,"1,2 l",
,4,Forhjulsdrift,28.02.2002,5,Bensin,Ford Mondeo,5,Norge,DK37526,Bruktbil til salgs,Personbil,15569,,297214,6030 Langevåg,2001,185 g/km,,Stasjonsvogn,Inklusiv,14000,1 357 kg,Manuell,,Grå,1569,98486480,,110,"1,8 l",
,1,Firehjulsdrift,10.03.2016,5,Diesel,BMW X4,5,Norge,BT41309,Bruktbil til salgs,Personbil,665064,,48900,3511 Hønefoss,2016,136 g/km,,SUV/Offroad,Ikke inklusiv,659000,1 745 kg,Automat,,Hvit,6064,98526756,,190,2 l,Leder Nevada/D3 Sattelbraun (LUD3)
,5,Firehjulsdrift,23.02.2007,5,Diesel,Land Rover Freelander,5,Norge,RJ66150,Bruktbil til salgs,Personbil,30569,,235000,1890 Rakkestad,2003,,,SUV/Offroad,Inklusiv,29000,1 618 kg,Manuell,Sort,Svart,1569,98528559,,111,2 l,Sort
,4,Forhjulsdrift,12.11.2004,5,Bensin,Mazda 6,5,Norge,AJ58506,Bruktbil til salgs,Personbil,9569,,272038,1870 Ørje,2004,193 g/km,,Stasjonsvogn,Inklusiv,8000,1 335 kg,Manuell,,Blå,1569,98527796,,120,"1,8 l",
,1,Firehjulsdrift,,5,Diesel,Volvo V60,5,Norge,LJ53465,Bruktbil til salgs,Personbil,298860,,108000,3300 Hokksund,2014,,AWD,Stasjonsvogn,Ikke inklusiv,295200,,Automat,mørkgrå metallic,Grå,3660,98529196,,163,2 l,lyst skinninteriør
,2,Forhjulsdrift,28.03.2006,7,Diesel,Volkswagen Sharan,5,Norge,RJ55215,Bruktbil til salgs,Personbil,62660,,220500,4364 Sirevåg,2006,205 g/km,,Flerbruksbil,Inklusiv,59000,1 682 kg,Automat,,Sølv,3660,98527542,,116,"1,9 l",
,2,Forhjulsdrift,01.01.2009,5,Diesel,Skoda Yeti,5,Norge,DN30806,Bruktbil til salgs,Personbil,109000,,142000,4365 Nærbø,2009,140 g/km,,Stasjonsvogn,Inklusiv,106386,,Manuell,,Brun,2614,98529268,,110,2 l,
,2,Forhjulsdrift,03.03.2000,5,Bensin,Toyota Corolla,5,Norge,UA21385,Bruktbil til salgs,Personbil,22769,,196000,5134 Flaktveit,2000,162 g/km,,Kombi 5-dørs,Inklusiv,21200,1 085 kg,Manuell,,Blå,1569,98523836,,97,"1,4 l",
,2,Forhjulsdrift,31.08.2012,5,Bensin,Skoda Fabia,5,Norge,JD64143,Bruktbil til salgs,Personbil,109000,,48000,1624 Gressvik,2012,124 g/km,,Kombi 5-dørs,Inklusiv,,1 055 kg,Manuell,,Rød,Fritatt,94670198,,105,"1,2 l",Svart og rød
,2,Forhjulsdrift,14.11.2014,5,Diesel,Ford Mondeo,5,Norge,DP59858,Bruktbil til salgs,Personbil,296064,,65000,1395 Hvalstad,2015,149 g/km,,Stasjonsvogn,Ikke inklusiv,290000,1 517 kg,Automat,,Svart,6064,98528405,,140,2 l,
,1,Firehjulsdrift,23.08.2012,5,Elektrisitet+bensin,Lexus RX450h,5,Norge,VH44680,Bruktbil til salgs,Personbil,419000,,74444,7056 Ranheim,2010,148 g/km,,SUV/Offroad,Inklusiv,415340,2 110 kg,Automat,,Hvit,3660,98528028,,299,"3,5 l",
,6,Firehjulsdrift,,5,Diesel,Mitsubishi Pajero,5,Norge,SC84399,Bruktbil til salgs,Personbil,70569,,216000,3803 Bø,1999,,,SUV/Offroad,Inklusiv,69000,2 080 kg,Manuell,,Rød,1569,98526917,,125,"2,8 l",Grå
,2,Forhjulsdrift,14.04.2005,13,Diesel,Peugeot Boxer,4,Norge,YZ93520,Bruktbil til salgs,Minibuss,61046,,194000,9020 Tromsdalen,2005,,,Kasse,Ikke inklusiv,60000,2 760 kg,Manuell,,Hvit,1046,89148743,,126,"2,8 l",
,,Firehjulsdrift,16.10.2013,5,Diesel,Audi A3,5,Norge,UF70803,Bruktbil til salgs,Personbil,319000,,27000,6023 Ålesund,2014,,,Kombi 5-dørs,Ikke inklusiv,315340,1 390 kg,Manuell,Grå Metallic,Grå,3660,98529525,,150,,Stoff Sportsinteriør
,1,Firehjulsdrift,,5,Diesel,BMW X5,5,Norge,,Bruktbil til salgs,Personbil,789000,,43000,3515 Hønefoss,2014,,xDrive,SUV/Offroad,Ikke inklusiv,,,Automat,Carbonsvart metallic,Svart,Fritatt,98528423,,258,3 l,Sort Dakota helskinn
,2,Forhjulsdrift,05.12.2013,5,Elektrisitet,Nissan Leaf,5,Norge,EL30319,Bruktbil til salgs,Personbil,143660,,36600,5114 Tertnes,2013,,,Kombi 5-dørs,Ikke inklusiv,140000,1 430 kg,Automat,,Svart,3660,98527267,,109,0 l,
,6,Forhjulsdrift,11.09.2008,2,Diesel,Fiat Doblo,5,Norge,HJ83161,Bruktbil til salgs,Varebil,23255,,180000,7506 Stjørdal,2006,142 g/km,,Kasse,Inklusiv,22000,1 290 kg,Manuell,,Rød,1255,96496872,,75,"1,2 l",Grå
,3,Bakhjulsdrift,08.07.2008,5,Diesel,Mercedes-Benz E-Klasse,5,Norge,RJ88380,Bruktbil til salgs,Personbil,143660,,167000,6490 Eide,2007,199 g/km,,Stasjonsvogn,Ikke inklusiv,140000,1 735 kg,Automat,,Sølv,3660,98528809,,136,"2,1 l",
,2,Forhjulsdrift,15.02.2013,5,Diesel,Mercedes-Benz A-Klasse,5,Norge,UF57935,Bruktbil til salgs,Personbil,225000,,84000,7016 Trondheim,2013,116 g/km,,Kombi 5-dørs,Ikke inklusiv,221340,1 400 kg,Automat,,Svart,3660,98527247,,109,"1,8 l",
,2,Firehjulsdrift,10.03.2000,3,Diesel,Volkswagen Transporter,5,Norge,NV46575,Bruktbil til salgs,Varebil,33046,,230000,2930 Bagn,2000,,Syncro,Kasse,Ikke inklusiv,32000,1 865 kg,Manuell,,Hvit,1046,98490496,,102,"2,5 l",
,1,Forhjulsdrift,09.09.2011,2,Diesel,Volkswagen Caddy,5,Norge,BS30755,Bruktbil til salgs,Varebil,76200,,190000,3474 Åros,2012,158 g/km,,Stasjonsvogn,Inklusiv,75000,1 372 kg,Manuell,,Grå,1200,82986710,,140,2 l,grå
,3,Forhjulsdrift,11.08.2003,5,Bensin,Renault Laguna,5,Norge,AR89338,Bruktbil til salgs,Personbil,39569,,109000,1633 Gamle,2003,178 g/km,,Stasjonsvogn,Inklusiv,38000,1 305 kg,Manuell,,Blå,1569,98527962,,107,"1,6 l",
,,Forhjulsdrift,23.10.1998,5,Bensin,Ford Focus,5,Norge,BD14296,Bruktbil til salgs,Personbil,15569,,170708,1831 Askim,1998,,,Kombi 5-dørs,Inklusiv,14000,,Manuell,,Rød,1569,98522179,,101,"1,6 l",
,1,Forhjulsdrift,17.11.2011,2,Diesel,Ford Transit Connect,,Norge,NF51045,Bruktbil til salgs,Varebil,78000,,59000,3027 Drammen,2012,,,Kasse,Ikke inklusiv,76745,1 397 kg,Manuell,,Hvit,1255,98529062,,75,"1,8 l",
,3,Forhjulsdrift,30.03.2001,5,Bensin,Toyota Avensis,5,Norge,NE87513,Bruktbil til salgs,Personbil,23569,,224202,3721 Skien,2001,176 g/km,,Stasjonsvogn,Ikke inklusiv,22000,1 235 kg,Manuell,,Blå,1569,98527681,,110,"1,6 l",
,6,Forhjulsdrift,30.10.2001,7,Diesel,Seat Alhambra,5,Norge,PP38532,Bruktbil til salgs,Personbil,31569,,338000,6050 Valderøya,2001,,,Stasjonsvogn,Ikke inklusiv,30000,1 700 kg,Manuell,,Sølv,1569,98525306,,116,"1,9 l",
,,Bakhjulsdrift,10.12.2013,5,Elektrisitet,Tesla Model S,,Norge,,Bruktbil til salgs,Personbil,529000,,67500,0680 Oslo,2013,,,Sedan,Inklusiv,525340,2 100 kg,Automat,,Svart,3660,98528949,,422,0 l,Beige
,,Firehjulsdrift,12.04.2011,7,Diesel,Mitsubishi Outlander,5,Norge,BS24077,Bruktbil til salgs,Personbil,189900,,199000,7047 Trondheim,2011,,,SUV/Offroad,Inklusiv,186240,1 745 kg,Automat,,Sølv,3660,98528940,,156,"2,2 l",Sort Skinn
,2,Forhjulsdrift,15.04.2008,5,Diesel,Audi A3,5,Norge,DL87707,Bruktbil til salgs,Personbil,64660,,192000,1405 Langhus,2008,129 g/km,,Kombi 5-dørs,Inklusiv,61000,1 320 kg,Manuell,,Svart,3660,98527575,,105,"1,9 l",
,3,Bakhjulsdrift,08.01.2010,5,Bensin,BMW 1-serie,5,Norge,DN32727,Bruktbil til salgs,Personbil,129660,,81000,4028 Stavanger,2008,148 g/km,,Kombi 5-dørs,Ikke inklusiv,126000,1 300 kg,Automat,Sort Safir metallic,Svart,3660,98524118,,143,2 l,Stoff network/cranberryred
,2,Forhjulsdrift,17.02.2005,5,Diesel,Toyota Avensis,5,Norge,SD48526,Bruktbil til salgs,Personbil,62069,,158021,4274 Stol,2005,158 g/km,,Stasjonsvogn,Inklusiv,60500,1 440 kg,Manuell,,Sølv,1569,98527879,,116,2 l,Svart
,3,Firehjulsdrift,03.12.2003,7,Bensin,Mitsubishi Space Wagon,5,Norge,CV39424,Bruktbil til salgs,Personbil,9569,,210000,0487 Oslo,2002,,,Flerbruksbil,Ikke inklusiv,8000,1 610 kg,Manuell,,Grønn,1569,98523051,,150,"2,4 l",Grå
,2,Forhjulsdrift,27.06.2012,7,Diesel,Volkswagen Sharan,5,Norge,Rk48646,Bruktbil til salgs,Personbil,199000,,252006,4365 Nærbø,2013,149 g/km,,Flerbruksbil,Inklusiv,195340,,Automat,Sort,Grå,3660,98527352,,140,2 l,
,3,Forhjulsdrift,09.02.2010,5,Diesel,Audi A3,5,Norge,SU82868,Bruktbil til salgs,Personbil,113660,,98500,5363 Ågotnes,2010,112 g/km,,Kombi 5-dørs,Ikke inklusiv,110000,1 320 kg,Manuell,,Svart,3660,94334246,,105,"1,6 l",
,,Firehjulsdrift,30.12.2002,5,Bensin,Chevrolet Tahoe,5,Norge,UN25790,Bruktbil til salgs,Personbil,111569,,221000,9006 Tromsø,2003,,,Kombi 5-dørs,Inklusiv,110000,2 445 kg,Automat,,Grønn,1569,95668504,,290,"5,3 l",
,2,Bakhjulsdrift,29.01.2016,4,Bensin,BMW M3,,Norge,BT39112,Bruktbil til salgs,Personbil,660660,,86700,5355 Knarrevik,2010,,,Coupe,Inklusiv,657000,1 600 kg,Automat,Alpinhvit,Hvit,3660,98526587,,420,4 l,Svart
,2,Bakhjulsdrift,11.06.2012,4,Bensin,BMW 6-serie,2,Norge,BS49615,Bruktbil til salgs,Personbil,271569,,150000,5353 Straume,2004,,,Coupe,Inklusiv,270000,1 620 kg,Automat,Stratus met,Grå,1569,98525605,,333,"4,4 l",Mørk rød
,4,Forhjulsdrift,10.08.2006,5,Bensin,Toyota Yaris,5,Norge,BR33484,Bruktbil til salgs,Personbil,50000,,131950,8657 Mosjøen,2006,136 g/km,,Kombi 5-dørs,Inklusiv,47386,1 025 kg,Automat,,Grå,2614,98527601,,87,"1,3 l",
,2,Bakhjulsdrift,18.10.2010,5,Bensin,Volvo 740,5,Norge,DF89736,Bruktbil til salgs,Personbil,9569,,296711,3022 Drammen,1992,,,Stasjonsvogn,Inklusiv,8000,1 355 kg,Manuell,,Rød,1569,98528277,,116,"2,3 l",
,2,Forhjulsdrift,17.02.2010,5,Diesel,Opel Insignia,5,Norge,FT31179,Bruktbil til salgs,Personbil,142660,,136000,7058 Jakobsli,2010,179 g/km,,Stasjonsvogn,Inklusiv,139000,1 658 kg,Automat,,Rød,3660,98526989,,131,2 l,Delskinn sort
,3,Forhjulsdrift,09.05.2011,5,Diesel,Volvo V50,5,Norge,XV64588,Bruktbil til salgs,Personbil,89160,,119000,8012 Bodø,2008,132 g/km,,Stasjonsvogn,Inklusiv,85500,1 334 kg,Manuell,,Grå,3660,98528092,,109,"1,6 l",
,7,Forhjulsdrift,16.03.1999,5,Bensin,Audi A4,5,Norge,RH61840,Bruktbil til salgs,Personbil,25000,,330000,4250 Kopervik,1999,,,Stasjonsvogn,Inklusiv,,1 300 kg,Manuell,,Sølv,Fritatt,89588883,,150,"1,8 l",
,2,Forhjulsdrift,08.01.2013,5,Diesel,Peugeot 208,5,Norge,VH47556,Bruktbil til salgs,Personbil,85000,,91000,7257 Snillfjord,2013,98 g/km,,Kombi 5-dørs,Inklusiv,82386,1 050 kg,Manuell,,Rød,2614,98527888,,68,"1,4 l",
,5,Bakhjulsdrift,13.08.2001,2,Bensin,BMW Z3,2,Norge,NE88783,Bruktbil til salgs,Personbil,71569,,190000,3715 Skien,1997,,,Cabriolet,Inklusiv,70000,1 160 kg,Manuell,,Blå,1569,98527637,,116,"1,8 l",
,3,Firehjulsdrift,13.07.2015,5,Elektrisitet,Tesla Model S,5,Norge,,Bruktbil til salgs,Personbil,640000,,74156,0976 Oslo,2015,,,Kombi 5-dørs,Inklusiv,,2 109 kg,Automat,Svart,Svart,Fritatt,98526618,,422,0 l,
,2,Bakhjulsdrift,26.09.2011,5,Diesel,Mercedes-Benz C-Klasse,5,Norge,SD58152,Bruktbil til salgs,Personbil,239000,,105000,5515 Haugesund,2012,140 g/km,,Stasjonsvogn,Inklusiv,235412,1 570 kg,Automat,,Svart,3588,81719486,,136,"2,1 l",Svart
,3,Forhjulsdrift,04.07.2005,4,Bensin,Volkswagen Golf,3,Norge,PD15971,Bruktbil til salgs,Personbil,9569,,173535,4823 Nedenes,1988,,,Cabriolet,,8000,1 050 kg,Automat,,Blå,1569,98527771,,70,"1,8 l",
,3,Forhjulsdrift,28.04.2005,5,Bensin,Ford Focus,5,Norge,VF67832,Bruktbil til salgs,Personbil,30069,,208000,6419 Molde,2005,161 g/km,,Kombi 5-dørs,Ikke inklusiv,28500,1 174 kg,Manuell,,Grønn,1569,98524972,,101,"1,6 l",
,1,Forhjulsdrift,03.10.2006,5,Diesel,Skoda Octavia,5,Norge,AE14891,Bruktbil til salgs,Personbil,11660,,532000,1619 Fredrikstad,2007,157 g/km,,Kombi 5-dørs,Inklusiv,8000,1 350 kg,Automat,,Sølv,3660,76884797,,105,"1,9 l",sort
,2,Forhjulsdrift,06.03.2012,5,Diesel,Volvo V50,5,Norge,BS42839,Bruktbil til salgs,Personbil,143660,,53000,1388 Borgen,2012,99 g/km,,Stasjonsvogn,,140000,1 315 kg,Manuell,,Grå,3660,98520531,,114,"1,6 l",
,2,Firehjulsdrift,16.12.2005,5,Diesel,Hyundai Santa Fe,5,Norge,CF35602,Bruktbil til salgs,Personbil,51569,,134529,7082 Kattem,2005,246 g/km,,SUV/Offroad,Inklusiv,50000,1 763 kg,Automat,"brun, metalic",Brun,1569,98526657,,111,2 l,tan skinn
,,Bakhjulsdrift,11.07.2008,5,Diesel,Mercedes-Benz E-Klasse,5,Norge,DL96262,Bruktbil til salgs,Personbil,142660,,182000,1725 Sarpsborg,2007,187 g/km,,Stasjonsvogn,Inklusiv,139000,1 735 kg,Automat,,Grå,3660,96705728,,136,"2,1 l",
,4,Forhjulsdrift,10.05.2005,5,Diesel,Toyota Avensis,5,Norge,RZ27288,Bruktbil til salgs,Personbil,65000,,167462,4400 Flekkefjord,2005,158 g/km,,Stasjonsvogn,Inklusiv,63431,1 440 kg,Manuell,,Sølv,1569,91869531,,116,2 l,
,1,Forhjulsdrift,,5,Bensin,Toyota Prius,5,Norge,RK58877,Bruktbil til salgs,Personbil,78660,,366000,4017 Stavanger,2013,92 g/km,,Kombi 5-dørs,Inklusiv,75000,,Automat,,Sølv,3660,98527639,,99,"1,8 l",
,3,Firehjulsdrift,10.07.2007,5,Bensin,Daihatsu Sirion,5,Norge,CV48841,Bruktbil til salgs,Personbil,69000,,70321,6190 Bjørke,2007,148 g/km,,Kombi 5-dørs,Inklusiv,,980 kg,Manuell,,Sølv,Fritatt,98525798,,87,"1,3 l",
,4,Forhjulsdrift,11.01.2006,5,Diesel,Audi A6,5,Norge,KZ56535,Bruktbil til salgs,Personbil,118660,,190000,7200 Kyrksæterøra,2006,172 g/km,,Stasjonsvogn,Inklusiv,115000,1 610 kg,Manuell,Phantomsvart,Svart,3660,98526330,,140,2 l,Svart
,3,Forhjulsdrift,26.06.2012,5,Diesel,Peugeot 206,5,Norge,AS33055,Bruktbil til salgs,Personbil,33569,,154000,0686 Oslo,2005,113 g/km,,Stasjonsvogn,Inklusiv,32000,1 035 kg,Manuell,,Grå,1569,98526399,,68,"1,4 l",BLACK
,2,Forhjulsdrift,14.10.2010,2,Diesel,Opel Combo,4,Norge,KT79750,Bruktbil til salgs,Varebil,51254,,63357,4886 Grimstad,2011,134 g/km,,Kasse,Inklusiv,49999,1 215 kg,Manuell,,Hvit,1255,97299121,,75,"1,3 l",
,2,Bakhjulsdrift,23.02.2012,5,Diesel,BMW 1-serie,5,Norge,,Bruktbil til salgs,Personbil,168000,,105000,2030 Nannestad,2012,119 g/km,,Kombi 5-dørs,Inklusiv,,1 345 kg,Automat,Midnight blue,Blå,Fritatt,95490042,,116,2 l,Svart delskinn/midnightblue
,6,Firehjulsdrift,30.05.2003,5,Bensin,Porsche Cayenne,5,Norge,BR16357,Bruktbil til salgs,Personbil,259069,,196330,4333 Oltedal,2003,,,SUV/Offroad,Inklusiv,257500,2 580 kg,Automat,Svart,Svart,1569,98525572,,450,"4,5 l",Brun
,5,Forhjulsdrift,06.06.2005,5,Diesel,Ford Mondeo,5,Norge,YZ93838,Bruktbil til salgs,Personbil,65000,,248000,9057 Vikran,2005,166 g/km,,Stasjonsvogn,Inklusiv,63431,1 480 kg,Manuell,,Svart,1569,98522444,,155,"2,2 l",
,,Forhjulsdrift,11.03.2008,5,Diesel,Toyota Auris,3,Norge,,Bruktbil til salgs,Personbil,109000,355 l,70954,6856 Sogndal,2008,,,Kombi 3-dørs,Ikke inklusiv,105340,1 280 kg,Manuell,Rød,Rød,3660,98527869,,90,"1,4 l",Grå
,3,Firehjulsdrift,10.05.2010,5,Diesel,BMW X1,5,Norge,RK18066,Bruktbil til salgs,Personbil,249999,,106000,6530 Averøy,2010,164 g/km,xDrive,SUV/Offroad,Inklusiv,246339,1 585 kg,Automat,Black Sapphire Metallic,Svart,3660,98524955,,163,2 l,Svart Leder Nevada/schwarz
,3,Firehjulsdrift,18.02.2000,2,Diesel,Daihatsu Rocky,3,Norge,PP31336,Bruktbil til salgs,Varebil,17000,,191880,4365 Nærbø,2000,,,SUV/Offroad,Inklusiv,15954,1 725 kg,Manuell,,Grønn,1046,98525516,,102,"2,8 l",
,,Forhjulsdrift,27.11.2015,5,Elektrisitet,Mercedes-Benz B-Klasse,,Norge,el83953,Bruktbil til salgs,Personbil,246064,,17000,4810 Eydehavn,2016,0 g/km,,Kombi 5-dørs,Inklusiv,240000,,Automat,koksgrå,Grå,6064,98519531,,,,sort
,3,Firehjulsdrift,28.07.2010,4,Diesel,Audi A5,2,Norge,RK20482,Bruktbil til salgs,Personbil,363660,,55000,4639 Kristiansand,2011,179 g/km,,Cabriolet,Ikke inklusiv,360000,1 860 kg,Automat,,Svart,3660,98527302,,239,3 l,Svart s line
,2,Firehjulsdrift,10.07.2007,5,Diesel,Suzuki Grand Vitara,5,Norge,LY63694,Bruktbil til salgs,Personbil,75660,,167000,1340 Skui,2007,205 g/km,,SUV/Offroad,Inklusiv,72000,1 590 kg,Manuell,,Sølv,3660,96584799,,129,"1,9 l",
,1,Firehjulsdrift,31.03.2014,2,Diesel,Isuzu D-max,4,Norge,,Bruktbil til salgs,Varebil,275000,,48518,0655 Oslo,2013,,,Pickup,Ikke inklusiv,273013,1 970 kg,Automat,Blank hvit,Hvit,1987,98527725,,163,"2,5 l",Brunt skinn
,2,Forhjulsdrift,13.01.1999,5,Bensin,Audi A4,5,Norge,BP34620,Bruktbil til salgs,Personbil,15138,,201500,5019 Bergen,1999,,,Stasjonsvogn,Inklusiv,13569,1 245 kg,Manuell,,Grønn,1569,98520172,,125,"1,8 l",
,1,Firehjulsdrift,30.03.2016,2,Diesel,Ford Ranger,4,Norge,,Bruktbil til salgs,Varebil,399000,,33000,0668 Oslo,2016,229 g/km,,Pickup,Inklusiv,397013,2 026 kg,Automat,,Grå,1987,98525676,,200,"3,2 l",
,6,Forhjulsdrift,13.05.2002,5,Bensin,Ford Mondeo,4,Norge,SD14645,Bruktbil til salgs,Personbil,19569,,131000,5419 Fitjar,2002,192 g/km,,Sedan,Ikke inklusiv,18000,1 321 kg,Manuell,,Svart,1569,98525244,,145,2 l,
,1,Forhjulsdrift,10.03.2016,2,Diesel,Volkswagen Caddy Maxi,5,Norge,PD55949,Bruktbil til salgs,Varebil,200948,,30000,4820 Froland,2016,121 g/km,,Stasjonsvogn,Inklusiv,199000,1 392 kg,Manuell,,Sølv,1948,86509158,,102,2 l,
,,Bakhjulsdrift,22.04.2016,5,Bensin,Mercedes-Benz C-Klasse,5,Norge,,Bruktbil til salgs,Personbil,369000,490 l,39166,3414 Lierstranda,2016,,,Stasjonsvogn,Ikke inklusiv,362936,1 425 kg,Automat,Obsidian black metallic,Svart,6064,98527506,,156,"1,6 l",Kunstskinn / Stoff
,,Firehjulsdrift,21.06.2012,5,Diesel,Land Rover Range Rover Evoque,5,Norge,,Bruktbil til salgs,Personbil,418000,575 l,58000,4050 Sola,2012,,,SUV/Offroad,Ikke inklusiv,414340,1 675 kg,Automat,Orkney Grey metallic,Sølv,3660,98527565,,150,"2,2 l",Ivory Windsor skinnseter
,1,Firehjulsdrift,26.05-2014,2,Diesel,Volkswagen Caddy Maxi,5,Norge,,Bruktbil til salgs,Varebil,139500,,113000,3027 Drammen,2014,171 g/km,4-Motion,Kasse,Ikke inklusiv,137513,,Manuell,Metallic,Sølv,1987,98524202,,110,2 l,
,,Firehjulsdrift,16.09.2009,5,Diesel,Audi A4,,Norge,DN25584,Bruktbil til salgs,Personbil,192660,,89000,4810 Eydehavn,2010,154 g/km,Quattro,Stasjonsvogn,Ikke inklusiv,189000,,Manuell,,Svart,3660,98520157,,143,2 l,
,1,Forhjulsdrift,21.04.2016,5,Bensin,Toyota RAV4,5,Norge,CV80474,Bruktbil til salgs,Personbil,359000,,49595,0674 Oslo,2016,116 g/km,,SUV/Offroad,Ikke inklusiv,352936,1 625 kg,Automat,,Blå,6064,98524894,,155,"2,5 l",
,3,Bakhjulsdrift,04.07.2000,5,Bensin,Ford Escort,,Norge,YE34239,Bruktbil til salgs,Personbil,45000,,197000,7069 Trondheim,1979,,,Coupe,Inklusiv,,900 kg,Manuell,"sport interiør, mangler forseter og sportratt",Blå,Fritatt,94743756,,86,"1,6 l",Sort/grå
,5,Forhjulsdrift,29.12.2008,5,Diesel,Audi A4,4,Norge,AS20315,Bruktbil til salgs,Personbil,143660,,227000,7620 Skogn,2009,134 g/km,,Sedan,Inklusiv,140000,1 465 kg,Manuell,,Svart,3660,98525369,,120,2 l,Svart
