tabled_Innskudd,tabled_Antall eiere,tabled_Hjuldrift,tabled_1. gang registrert,tabled_Antall seter,tabled_Drivstoff,title,tabled_Antall dører,tabled_Bilen står i,tabled_Reg.nr.,tabled_Salgsform,tabled_Avgiftsklasse,price,tabled_Str. lasterom,tabled_Km.stand,place,tabled_Årsmodell,tabled_CO2 utslipp,tabled_Hjuldriftnavn,tabled_Karosseri,tabled_Årsavgift,tabled_Pris eks omreg,tabled_Vekt,tabled_Girkasse,tabled_Fargebeskrivelse,tabled_Farge,tabled_Omregistrering,id,tabled_Forrige pris,tabled_Effekt,tabled_Sylindervolum,tabled_Interiørfarge
,4,Firehjulsdrift,27.07.2005,4,Diesel,Nissan Patrol,5,Norge,,Bruktbil til salgs,Personbil,175000,,170000,0488 Oslo,2005,,4WD eller bakhjulsdrift (etter ønske),Stasjonsvogn,Inklusiv,173431,2 420 kg,Automat,,Sølv,1569,97933930,,160,3 l,Grå
,5,Bakhjulsdrift,17.06.2009,3,Bensin,Ford SVT Lightning,,Norge,KB36315,Bruktbil til salgs,Varebil,249000,,121000,0580 Oslo,2001,,,Pickup,Inklusiv,247954,2 233 kg,Automat,,Blå,1046,97933450,,430,"5,4 l",
,2,Forhjulsdrift,01.07.2010,5,Diesel,Volkswagen Golf,5,Norge,DN44752,Bruktbil til salgs,Personbil,98660,,105000,0757 Oslo,2010,99 g/km,,Kombi 5-dørs,Ikke inklusiv,95000,1 239 kg,Manuell,,Blå,3660,97929266,,105,"1,6 l",
,2,Forhjulsdrift,21.11.2011,5,Diesel,Toyota Avensis,5,Norge,DN77355,Bruktbil til salgs,Personbil,129660,543 l,160599,3224 Sandefjord,2011,142 g/km,,Stasjonsvogn,Ikke inklusiv,126000,1 520 kg,Manuell,,Svart,3660,97932152,,126,2 l,Svart skinn
,1,Forhjulsdrift,22.08.2002,5,Bensin,Citroen Xsara Picasso,5,Norge,ST69053,Bruktbil til salgs,Personbil,7538,,174126,5145 Fyllingsdalen,2003,187 g/km,,Flerbruksbil,Inklusiv,6000,1 245 kg,Manuell,,Blå,1538,78058322,,116,"1,7 l",Grå
,,,30.11.2010,5,Bensin,Toyota Prius,5,Norge,BS17026,Bruktbil til salgs,Personbil,123560,,113000,3027 Drammen,2010,,,Kombi 5-dørs,Inklusiv,119900,1 370 kg,Automat,,,3660,97934904,,99,"1,8 l",
,1,Forhjulsdrift,13.09.2013,5,Diesel,Skoda Superb,5,Norge,JV18581,Bruktbil til salgs,Personbil,252600,633 l,79166,0661 Oslo,2014,,,Stasjonsvogn,Ikke inklusiv,248940,1 479 kg,Manuell,Black Magic Pearl met.,Svart,3660,94083108,"258 666,-",140,2 l,Sort
,4,Forhjulsdrift,15.07.2002,8,Diesel,Volkswagen Caravelle,4,Norge,UF16099,Bruktbil til salgs,Personbil,61569,,261000,5381 Glesvær,2003,,,Stasjonsvogn,Ikke inklusiv,60000,1 855 kg,Automat,,Gul,1569,97932150,,102,"2,5 l",
,,Forhjulsdrift,,2,Diesel,Volkswagen Caddy,,Norge,Rk36335,Bruktbil til salgs,Varebil,59000,,79085,4810 Eydehavn,2011,149 g/km,,Kasse,Inklusiv,57745,,Automat,,Rød,1255,97933262,,102,"1,6 l",
,4,Bakhjulsdrift,19.06.2003,5,Bensin,BMW 3-serie,5,Norge,KH22401,Bruktbil til salgs,Personbil,11569,,173550,1783 Halden,2003,177 g/km,,Stasjonsvogn,Ikke inklusiv,10000,1 390 kg,Manuell,Grå,Sølv,1569,97933445,,116,"1,8 l",
,2,Forhjulsdrift,01.07.2008,2,Diesel,Opel Combo,4,Norge,SD43750,Bruktbil til salgs,Varebil,41900,,75323,4010 Stavanger,2008,134 g/km,,Kasse,Ikke inklusiv,40645,1 215 kg,Manuell,,Svart,1255,97934030,,75,"1,2 l",
,2,Firehjulsdrift,08.01.2013,3,Diesel,Volkswagen Transporter,5,Norge,,Bruktbil til salgs,Varebil,298000,,116000,0682 Oslo,2013,206 g/km,4MOTION,Kasse,Inklusiv,,1 893 kg,Manuell,,Blå,Fritatt,97932713,,140,2 l,
,,Firehjulsdrift,23.04.2013,2,Diesel,Volkswagen Amarok,4,Norge,RK60377,Bruktbil til salgs,Varebil,309000,,77020,4067 Stavanger,2013,,,Pickup,Ikke inklusiv,307745,1 900 kg,Automat,NATURALGRÅ MET.,Grå,1255,97934542,,179,2 l,ENDLESS/ANTHRAZIT
,1,Firehjulsdrift,,5,Diesel,Audi A6,,Norge,,Bruktbil til salgs,Personbil,389000,,115000,7072 Heimdal,2014,,,Stasjonsvogn,Ikke inklusiv,,,Automat,Metallic,Sølv,Ikke oppgitt,97934501,,204,,
,,Firehjulsdrift,12.04.2007,5,Bensin,Subaru Outback,5,Norge,KH46656,Bruktbil til salgs,Personbil,89500,,215000,2624 Lillehammer,2007,207 g/km,,Stasjonsvogn,Inklusiv,85840,1 455 kg,Automat,Grå,Grå,3660,97550941,,165,"2,5 l",Gråsort
,2,Forhjulsdrift,14.08.2015,5,Bensin,Peugeot 2008,5,Norge,UR94089,Bruktbil til salgs,Personbil,173973,,37500,6522 Frei,2015,114 g/km,,SUV/Offroad,Ikke inklusiv,170000,1 055 kg,Manuell,,Hvit,3973,97933403,,82,"1,2 l",
,,Forhjulsdrift,30.06.2006,5,Diesel,Toyota Corolla,5,Norge,SU31394,Bruktbil til salgs,Personbil,59660,,83770,4274 Stol,2006,128 g/km,,Kombi 5-dørs,Inklusiv,56000,1 205 kg,Manuell,,Svart,3660,97933622,,90,"1,4 l",Svart
,3,Forhjulsdrift,17.11.2005,7,Diesel,Opel Zafira,5,Norge,DL19752,Bruktbil til salgs,Personbil,49569,,238366,7514 Stjørdal,2006,165 g/km,,Flerbruksbil,Inklusiv,48000,1 538 kg,Manuell,,Grå,1569,95946779,,136,"1,9 l",
,,Firehjulsdrift,08.09.2016,5,Diesel,Jaguar F-PACE,5,Norge,BT48453,Bruktbil til salgs,Personbil,869000,,14400,3736 Skien,2017,,,SUV/Offroad,Inklusiv,862936,,Automat,Storm Grey,Grå,6064,97930789,,180,2 l,Sort/oyster
,2,Bakhjulsdrift,11.07.2013,5,Diesel,BMW 1-serie,,Norge,,Bruktbil til salgs,Personbil,198588,,78000,6393 Tomrefjord,2012,,,Kombi 5-dørs,Inklusiv,195000,1 345 kg,Automat,Alpinhvit III,Hvit,3588,87141716,,116,2 l,Svart
,5,Firehjulsdrift,16.12.2004,5,Bensin,Subaru Forester,5,Norge,LJ17313,Bruktbil til salgs,Personbil,79569,,193000,5107 Salhus,2005,230 g/km,,Stasjonsvogn,Inklusiv,78000,1 460 kg,Automat,,Svart,1569,97634720,,177,2 l,
,,Firehjulsdrift,,5,Diesel,BMW X3,5,Norge,PD30443,Bruktbil til salgs,Personbil,79900,,226000,4842 Arendal,2006,191 g/km,,Sedan,Ikke inklusiv,76240,,Manuell,Schwarz 2 - 668,Svart,3660,97933707,,150,2 l,Leder Ambiente/terracotta - LGAZ
,2,Forhjulsdrift,02.07.2009,5,Diesel,Nissan Qashqai,5,Norge,CF50959,Bruktbil til salgs,Personbil,93660,,100000,3050 Mjøndalen,2009,139 g/km,,Kombi 5-dørs,Inklusiv,90000,1 407 kg,Manuell,,Svart,3660,97932687,,106,"1,5 l",
,6,Bakhjulsdrift,28.12.2007,5,Diesel,BMW 1-serie,5,Norge,BR60069,Bruktbil til salgs,Personbil,130000,,177500,5776 Nå,2007,128 g/km,,Kombi 5-dørs,Inklusiv,126340,1 375 kg,Manuell,,Blå,3660,95860174,,225,2 l,
,1,Forhjulsdrift,30.10.2014,2,Diesel,Ford Transit Courier,4,Norge,VH64395,Bruktbil til salgs,Varebil,149900,,33147,7072 Heimdal,2014,,,Kasse,Ikke inklusiv,147913,1 132 kg,Manuell,Sølv,Sølv,1987,97933791,,75,"1,5 l",Svart
,2,Bakhjulsdrift,01.06.2011,5,Bensin,BMW 5-serie,4,Norge,BS25538,Bruktbil til salgs,Personbil,523660,,83000,0272 Oslo,2010,195 g/km,,Sedan,Ikke inklusiv,520000,1 700 kg,Automat,,Svart,3660,97930413,,306,3 l,
,,Firehjulsdrift,28.11.2013,5,Diesel,Audi A7,,Norge,UF61690,Bruktbil til salgs,Personbil,530000,,117500,3031 Drammen,2012,169 g/km,,Kombi 5-dørs,Inklusiv,,1 850 kg,Automat,,Hvit,Fritatt,93063636,,313,3 l,
,,Firehjulsdrift,,5,Gass+bensin,Ford Excursion,5,Norge,AR80215,Bruktbil til salgs,Lett lastebil,79500,,163000,6900 Florø,2000,,,SUV/Offroad,Inklusiv,78000,,Automat,Dark true blue,Blå,1500,97932475,,315,"6,8 l",Grå
,,Forhjulsdrift,,4,Diesel,Audi A4,2,Norge,,Bruktbil til salgs,Personbil,89000,,254000,5550 Sveio,2005,,,Cabriolet,Ikke inklusiv,,,Automat,Koksgrå,Grå,Fritatt,71581704,,163,"2,5 l",Sort skinn
,4,Firehjulsdrift,09.10.2003,5,Diesel,Audi A4,5,Norge,KH24132,Bruktbil til salgs,Personbil,52569,,268892,9603 Hammerfest,2004,167 g/km,,Stasjonsvogn,Ikke inklusiv,51000,1 570 kg,Manuell,,Svart,1569,97932007,,131,"1,9 l",
,,Forhjulsdrift,13.04.2017,5,Elektrisitet,Kia Soul,5,Norge,,Bruktbil til salgs,Personbil,248000,281 l,8,4373 Egersund,2017,,,Kombi 5-dørs,Ikke inklusiv,,,Automat,Titanium metallic,Grå,Fritatt,97933439,,111,,Lys skinn
,,Firehjulsdrift,21.01.2008,5,Diesel,Volkswagen Tiguan,,Norge,,Bruktbil til salgs,Personbil,159999,,125000,6800 Førde,2008,,,SUV/Offroad,Ikke inklusiv,156339,1 604 kg,Automat,,Grå,3660,97933382,,140,2 l,
,5,Firehjulsdrift,02.07.2004,5,Bensin,BMW X5,,Norge,BP93715,Bruktbil til salgs,Personbil,71569,,223000,0789 Oslo,2001,,,SUV/Offroad,Inklusiv,70000,2 150 kg,Automat,,Sølv,1569,90221903,,231,3 l,
,,Forhjulsdrift,,5,Bensin,Opel Astra,5,Norge,,Bruktbil til salgs,Personbil,279000,,2500,1364 Fornebu,2017,,,Stasjonsvogn,Ikke inklusiv,272936,,Manuell,Mineral Black,Svart,6064,97909713,,105,1 l,Sort skinn
,10,Bakhjulsdrift,27.05.2004,3,Bensin,Ford SVT Lightning,,Norge,LJ14217,Bruktbil til salgs,Varebil,249000,,123000,0580 Oslo,2004,,,Pickup,Inklusiv,247954,2 150 kg,Automat,,Blå,1046,97932695,,379,"5,4 l",
,,Forhjulsdrift,,5,Bensin,Opel Astra,5,Norge,,Bruktbil til salgs,Personbil,319000,,1900,1364 Fornebu,2017,,,Stasjonsvogn,Ikke inklusiv,312936,,Automat,Mineral Black,Svart,6064,97927125,,150,"1,4 l",Sort skinn
,1,Forhjulsdrift,06.08.2014,5,Bensin,Chevrolet Trax,5,Norge,,Bruktbil til salgs,Personbil,209900,,36000,1640 Råde,2014,,,SUV/Offroad,Inklusiv,203836,,Automat,,Hvit,6064,97932420,,140,"1,4 l",Brun/svart skinn
,,Firehjulsdrift,,4,Bensin,Audi A7,5,Norge,LJ42011,Bruktbil til salgs,Personbil,399000,,59000,4055 Sola,2011,,,Sedan,Ikke inklusiv,395340,,Automat,,Svart,3660,97932525,,204,"2,8 l",
,5,Firehjulsdrift,18.07.2003,5,Diesel,Kia Sorento,5,Norge,PL27254,Bruktbil til salgs,Personbil,66569,,245000,2933 Reinli,2003,226 g/km,,SUV/Offroad,Inklusiv,65000,1 981 kg,Manuell,,Sølv,1569,88883097,,140,"2,5 l",
,,Forhjulsdrift,19.04.2012,2,Diesel,Volkswagen Caddy Maxi,4,Norge,RK44893,Bruktbil til salgs,Varebil,158000,,72000,3511 Hønefoss,2012,,,Kasse,Ikke inklusiv,156745,1 439 kg,Manuell,Reflex silver met.,Sølv,1255,97658964,,140,2 l,Grå/Anthrazit
,,Firehjulsdrift,06.07.2012,5,Diesel,Mazda CX-5,5,Norge,,Bruktbil til salgs,Personbil,279000,555 l,77200,1361 Østerås,2012,,,SUV/Offroad,Ikke inklusiv,275340,1 475 kg,Manuell,,Svart,3660,97933106,,150,"2,2 l",Svart skinn
,,Bakhjulsdrift,30.06.2009,5,Diesel,Jaguar XF,5,Norge,BS10948,Bruktbil til salgs,Personbil,349000,,78000,4314 Sandnes,2010,,,Sedan,Inklusiv,345340,1 770 kg,Automat,,Svart,3660,97933004,,275,3 l,Sort
,,Bakhjulsdrift,24.02.2004,5,Bensin,BMW 5-serie,4,Norge,DK74528,Bruktbil til salgs,Personbil,75900,,238000,4842 Arendal,2004,237 g/km,,Sedan,Ikke inklusiv,74331,,Automat,Silbergrau Metallic (A08),Sølv,1569,97932724,,170,"2,2 l",Leder Dakota/schwarz (LCSW)
,,Forhjulsdrift,15.05.2014,3,Diesel,Volkswagen Transporter,5,Norge,RK76442,Bruktbil til salgs,Varebil,225000,,29871,4067 Stavanger,2014,,,Kasse,Ikke inklusiv,223013,1 687 kg,Manuell,CANDYHVIT,Hvit,1987,97932942,,114,2 l,TITANSORT/GRÅ
,,Forhjulsdrift,,5,Bensin,Opel Meriva,,Norge,AD95280,Bruktbil til salgs,Personbil,20000,,156000,1658 Torp,2003,196 g/km,,Flerbruksbil,Inklusiv,,,Manuell,,Sølv,Fritatt,97932125,,125,"1,8 l",
,2,Forhjulsdrift,15.03.2001,5,Bensin,Renault Scenic,5,Norge,DK15843,Bruktbil til salgs,Personbil,16569,,201298,1405 Langhus,2001,173 g/km,,Kombi 5-dørs,Ikke inklusiv,15000,1 250 kg,Manuell,,Rød,1569,97893890,,107,"1,6 l",
,,Firehjulsdrift,,4,Bensin,Mercedes-Benz S-Klasse,3,Norge,,Bruktbil til salgs,Personbil,1990000,,17900,5258 Blomsterdalen,2016,,,Coupe,Inklusiv,,,Automat,,Svart,Fritatt,97930784,,585,"5,5 l",Sort skinninteriør
,,Forhjulsdrift,21.12.2010,5,Diesel,Saab 9-3,4,Norge,,Bruktbil til salgs,Personbil,198800,425 l,103000,1820 Spydeberg,2010,,,Sedan,Ikke inklusiv,195140,1 505 kg,Manuell,Hvit,Hvit,3660,97932737,,179,"1,9 l",sort skinn
,3,Forhjulsdrift,21.05.2013,5,Bensin,Kia Cee'd,5,Norge,RZ36331,Bruktbil til salgs,Personbil,169000,380 l,42200,4631 Kristiansand,2013,137 g/km,,Kombi 5-dørs,Ikke inklusiv,166386,1 193 kg,Manuell,,Sølv,2614,97930787,,135,"1,6 l",Grått/Sort
,2,Forhjulsdrift,30.01.2013,5,Bensin,Ford Focus,5,Norge,BD80909,Bruktbil til salgs,Personbil,153700,490 l,86390,0661 Oslo,2013,,,Stasjonsvogn,Ikke inklusiv,150040,1 241 kg,Manuell,Burnished Glow met.,Brun,3660,96651114,"158 700,-",125,1 l,Sort
,3,Bakhjulsdrift,10.10.2007,5,Diesel,BMW 3-serie,4,Norge,,Bruktbil til salgs,Personbil,163660,,83000,7053 Ranheim,2008,144 g/km,,Sedan,Inklusiv,160000,1 445 kg,Automat,BLACK SAPPHIRE METALLI,Svart,3660,91515625,,163,2 l,BLACK
,2,Firehjulsdrift,20.03.2009,2,Diesel,Ssangyong Rexton,5,Norge,YZ97905,Bruktbil til salgs,Varebil,139255,,175125,7038 Trondheim,2009,,,Kasse,Inklusiv,138000,2 055 kg,Automat,Grå metallic,Grå,1255,97932566,,186,"2,7 l",Sort skinn
,1,Forhjulsdrift,,5,Bensin,Volvo V60,5,Norge,DP14429,Bruktbil til salgs,Personbil,139900,,205500,5590 Etne,2013,171 g/km,,Stasjonsvogn,Inklusiv,136240,,Automat,,Blå,3660,97931671,,150,"1,6 l",Mørk
,1,Forhjulsdrift,16.04.2010,5,Diesel,Peugeot 207,5,Norge,,Bruktbil til salgs,Personbil,79000,270 l,68200,1930 Aurskog,2010,,,Kombi 5-dørs,Inklusiv,76386,1 178 kg,Manuell,Blå Montebello,Blå,2614,97932495,,68,"1,4 l",Svart
,,Forhjulsdrift,,5,Diesel,Volkswagen Passat,,Norge,DN66717,Bruktbil til salgs,Personbil,162614,,174000,2580 Folldal,2010,,,Stasjonsvogn,Inklusiv,160000,,Automat,,Blå,2614,89589854,,170,2 l,
,2,Forhjulsdrift,10.11.2005,2,Diesel,Volkswagen Caddy,4,Norge,DL20265,Bruktbil til salgs,Varebil,36046,,161000,3350 Prestfoss,2005,159 g/km,,Kasse,Ikke inklusiv,35000,1 455 kg,Manuell,,Hvit,1046,97922314,,105,"1,9 l",
,,Forhjulsdrift,,5,Diesel,Volkswagen Golf,,Norge,,Bruktbil til salgs,Personbil,63660,,162000,4847 Arendal,2008,137 g/km,,Stasjonsvogn,Ikke inklusiv,60000,,Manuell,,Beige,3660,97926952,,105,"1,9 l",
,3,Forhjulsdrift,24.09.2010,5,Diesel,Volkswagen Polo,5,Norge,SU92527,Bruktbil til salgs,Personbil,85614,,62010,5300 Kleppestø,2011,99 g/km,,Kombi 5-dørs,Inklusiv,83000,1 057 kg,Manuell,,Sølv,2614,97931002,,75,"1,2 l",
,1,Forhjulsdrift,09.01.2014,5,Bensin,Peugeot 2008,5,Norge,KH96441,Bruktbil til salgs,Personbil,149998,,78000,3027 Drammen,2014,,,Stasjonsvogn,Ikke inklusiv,146025,1 045 kg,Manuell,,Brun,3973,97932355,,82,"1,2 l",Sort delskinn
,1,Forhjulsdrift,27.05.2014,5,Elektrisitet+bensin,Toyota Auris,5,Norge,,Bruktbil til salgs,Personbil,249000,,38500,4636 Kristiansand,2014,,,Stasjonsvogn,Ikke inklusiv,242936,1 335 kg,Automat,Grå metallic,Grå,6064,97932324,,136,"1,8 l",Lys/mørk
,1,Firehjulsdrift,19.09.2013,2,Diesel,Volkswagen Caddy,4,Norge,,Bruktbil til salgs,Varebil,159000,,67000,1815 Askim,2014,,,Kasse,Ikke inklusiv,157745,1 445 kg,Manuell,Sølv metalic,Sølv,1255,97932354,,110,2 l,Grå delskinn trekk
,,Bakhjulsdrift,11.03.2013,5,Diesel,BMW 3-serie,5,Norge,,Bruktbil til salgs,Personbil,259000,,54000,4352 Kleppe,2013,,,Stasjonsvogn,Ikke inklusiv,255340,1 475 kg,Manuell,,Svart,3660,97932273,,116,2 l,Alcantara
,,Firehjulsdrift,20.01.1965,7,Bensin,Volvo,5,Norge,C 12990,Bruktbil til salgs,Personbil,36000,,23764,2233 Vestmarka,1965,,,SUV/Offroad,Ikke inklusiv,,1 550 kg,Manuell,,Grønn,Fritatt,97930076,,,1 780 l,
,1,Forhjulsdrift,23.06.2010,5,Diesel,Skoda Superb,4,Norge,,Bruktbil til salgs,Personbil,99900,,159000,3027 Drammen,2010,,,Kombi 3-dørs,Ikke inklusiv,96312,1 443 kg,Manuell,,Sølv,3588,97932285,,105,"1,9 l",Sort tekstil
,1,Firehjulsdrift,25.08.2015,5,Diesel,BMW X4,5,Norge,,Bruktbil til salgs,Personbil,779900,,21000,1526 Moss,2016,,,SUV/Offroad,Ikke inklusiv,,,Automat,,Sølv,Fritatt,97932260,,313,35 l,
,1,Forhjulsdrift,23.03.2017,5,Elektrisitet+bensin,Toyota C-HR,5,Norge,,Bruktbil til salgs,Personbil,349800,,100,5238 Rådal,2017,,,Kombi 5-dørs,Inklusiv,,,Automat,Svart,Svart,Fritatt,97932298,,122,,Helskinn
,1,Firehjulsdrift,26.01.2017,2,Diesel,Ssangyong Rexton W,5,Norge,,Bruktbil til salgs,Varebil,415000,,6000,1640 Råde,2017,,4x4,SUV/Offroad,Inklusiv,413013,,Automat,Grand White,Hvit,1987,97930662,,178,"2,2 l",Svart skinn
,1,Bakhjulsdrift,,5,Elektrisitet+bensin,BMW 3-serie,4,Norge,,Bruktbil til salgs,Personbil,499000,,4500,4352 Kleppe,2017,,,Sedan,Ikke inklusiv,,,Automat,MINERALGRÅ METALLIC,Grå,Inklusiv,97932232,,252,2 l,Svart dakotaskinn
,,Bakhjulsdrift,12.04.2012,5,Bensin,BMW 1-serie,,Norge,LS77473,Bruktbil til salgs,Personbil,189999,,81000,0668 Oslo,2012,,,Kombi 3-dørs,Ikke inklusiv,186339,1 310 kg,Automat,,Blå,3660,97932153,,136,"1,6 l",
,,Bakhjulsdrift,22.10.1999,2,Bensin,Chevrolet Corvette,,Norge,ZS22285,Bruktbil til salgs,Personbil,399900,180 l,45800,5309 Kleppestø,1999,,,Coupe,Ikke inklusiv,398331,1 485 kg,Automat,Metallic,Svart,1569,97932166,,349,,Sort Skinn
,,Bakhjulsdrift,30.06.2009,2,Bensin,BMW Z4,2,Norge,PD31082,Bruktbil til salgs,Personbil,299960,180 l,67500,5750 Odda,2009,192 g/km,,Cabriolet,Inklusiv,296300,1 430 kg,Automat,,Blå,3660,95843546,,204,"2,5 l",Sort
,2,Forhjulsdrift,30.04.2010,4,Bensin,Audi A5,2,Norge,SU86928,Bruktbil til salgs,Personbil,279000,320 l,72000,1940 Bjørkelangen,2010,,,Cabriolet,Inklusiv,275340,1 655 kg,Automat,Svart metalliv,Svart,3660,97932119,,179,2 l,Svart helskinn
,,Forhjulsdrift,28.05.2014,3,Diesel,Volkswagen Transporter,5,Norge,RK76468,Bruktbil til salgs,Varebil,219000,,43757,4067 Stavanger,2014,,,Kasse,Ikke inklusiv,217013,1 687 kg,Manuell,DYP SORT PERL.,Svart,1987,97932068,,114,2 l,TITANSORT/GRÅ
,2,Firehjulsdrift,29 02 2003,5,Diesel,Toyota RAV4,5,Norge,ST73302,Bruktbil til salgs,Personbil,57569,,149500,3050 Mjøndalen,2003,190 g/km,FIREHJLSDRIFT,Stasjonsvogn,Inklusiv,56000,,Manuell,METALIK,Sølv,1569,97928917,,116,2 l,
,,Forhjulsdrift,03.02.2015,3,Diesel,Ford Transit Custom,4,Norge,,Bruktbil til salgs,Varebil,259000,,25798,0510 Oslo,2015,,,Kasse,Ikke inklusiv,257013,1 881 kg,Manuell,Frozen White,Hvit,1987,97931946,,125,"2,2 l",Sort/Grå
,1,Forhjulsdrift,21.07.2014,4,Bensin,Audi A1,5,Norge,UF64181,Bruktbil til salgs,Personbil,225000,,19000,6015 Ålesund,2014,122 g/km,,Kombi 5-dørs,Inklusiv,221027,1 150 kg,Automat,,Svart,3973,97927740,,122,"1,4 l",
,,Bakhjulsdrift,28.11.2007,5,Diesel,BMW 5-serie,4,Norge,SU56115,Bruktbil til salgs,Personbil,175569,,209000,3223 Sandefjord,2004,208 g/km,,Sedan,Inklusiv,174000,1 610 kg,Automat,,Blå,1569,97895398,,218,3 l,
,2,Firehjulsdrift,26.03.2003,5,Diesel,Audi A4,5,Norge,RJ22202,Bruktbil til salgs,Personbil,61569,,233000,4360 Varhaug,2003,167 g/km,,Stasjonsvogn,Inklusiv,60000,1 540 kg,Manuell,,Sølv,1569,95427276,,131,"1,9 l",
,2,Forhjulsdrift,20.03.2012,5,Bensin,Kia Sportage,5,Norge,RZ34975,Bruktbil til salgs,Personbil,153660,,75000,4370 Egersund,2012,149 g/km,,SUV/Offroad,Inklusiv,150000,1 305 kg,Manuell,,Oransje,3660,97812603,,135,"1,6 l",
,,Forhjulsdrift,14.05.2014,5,Elektrisitet+bensin,Toyota Yaris,5,Norge,AY24399,Bruktbil til salgs,Personbil,158000,286 l,40300,1529 Moss,2014,,,Kombi 5-dørs,Ikke inklusiv,154027,1 085 kg,Automat,,Blå,3973,97931820,,100,"1,5 l",
,,Forhjulsdrift,28.11.2007,5,Diesel,Audi A4,5,Norge,,Bruktbil til salgs,Personbil,114700,442 l,151000,2007 Kjeller,2008,,,Stasjonsvogn,Ikke inklusiv,111040,1 530 kg,Automat,,Grå,3660,97931774,,140,2 l,Sort Delskinn/Alcantara
,,Forhjulsdrift,02.10.2013,5,Bensin,Opel Corsa,5,Norge,,Bruktbil til salgs,Personbil,157614,334 l,29000,0581 Oslo,2013,,,Kombi 5-dørs,Ikke inklusiv,155000,1 113 kg,Automat,,Brun,2614,97931794,,101,"1,4 l",
,2,Forhjulsdrift,23.06.2010,5,Bensin,Skoda Octavia,5,Norge,KH70138,Bruktbil til salgs,Personbil,113300,605 l,85300,2316 Hamar,2010,,,Stasjonsvogn,Inklusiv,109640,1 210 kg,Manuell,Beigemetallic,Beige,3660,97931697,,105,"1,2 l",Antrasit
,,Forhjulsdrift,14.02.2012,5,Diesel,Audi A6,5,Norge,DN84302,Bruktbil til salgs,Personbil,319900,,162000,3300 Hokksund,2012,,,Stasjonsvogn,Inklusiv,316240,1 650 kg,Automat,,Svart,3660,97931650,,163,2 l,
,,Forhjulsdrift,,5,Diesel,Volkswagen Passat,,Norge,SU48729,Bruktbil til salgs,Personbil,59000,,210000,4847 Arendal,2008,156 g/km,,Sedan,Inklusiv,55412,,Manuell,,Rød,3588,97176298,,140,2 l,
,2,Forhjulsdrift,23.03.2016,2,Diesel,Nissan NV200,3,Norge,DP90743,Bruktbil til salgs,Varebil,149000,4300 l,16672,3741 Skien,2016,130 g/km,,Kasse,Inklusiv,147013,1 286 kg,Manuell,Metallic,Sølv,1987,97929972,,110,"1,5 l",Grå/Blå/sort
"10 000,-",1,Firehjulsdrift,24.11.2016,5,Bensin,Mercedes-Benz E-Klasse,4,Norge,,Leasing,Personbil,7989,540 l,6610,2000 Lillestrøm,2017,,,Sedan,,,1 590 kg,Automat,Diamond white bright met,Hvit,6064,97931516,,184,2 l,Lyst skinn
,,Firehjulsdrift,25.09.2013,5,Diesel,Volkswagen Golf,5,Norge,PR20982,Bruktbil til salgs,Personbil,198900,343 l,43600,5179 Godvik,2014,,,Kombi 5-dørs,Ikke inklusiv,195240,1 357 kg,Manuell,Sølv metallic,Sølv,3660,97931514,,105,"1,6 l",Mørk
,3,Bakhjulsdrift,05.07.1973,3,Diesel,Volvo,2,Norge,HS-21936,Bruktbil til salgs,Lett lastebil,123456,200 l,380000,2660 Dombås,1973,,,Annet,,,5 925 kg,Manuell,,Grå,Fritatt,97930425,,165,5 100 l,Grå
,3,Forhjulsdrift,30.04.2008,5,Diesel,Mazda 6,5,Norge,ZH24247,Bruktbil til salgs,Personbil,79588,,165741,9143 Skibotn,2008,149 g/km,,Stasjonsvogn,Ikke inklusiv,76000,1 470 kg,Manuell,,Svart,3588,76776415,,140,2 l,
,1,Forhjulsdrift,12.10.2012,5,Diesel,Ford Mondeo,5,Norge,UF56563,Bruktbil til salgs,Personbil,169660,,99339,6260 Skodje,2012,129 g/km,,Stasjonsvogn,Inklusiv,166000,1 500 kg,Manuell,Panther Black,Svart,3660,95663135,,140,2 l,
,3,Forhjulsdrift,27.12.2011,5,Diesel,Volkswagen Passat,5,Norge,JD61506,Bruktbil til salgs,Personbil,130660,,115500,6653 Øvre,2012,116 g/km,,Stasjonsvogn,Inklusiv,127000,1 468 kg,Manuell,,Svart,3660,97929965,,105,"1,6 l",
,1,Forhjulsdrift,21.04.2015,5,Bensin,Ford Focus,5,Norge,KZ62840,Bruktbil til salgs,Personbil,256064,,27583,3189 Horten,2015,108 g/km,,Kombi 5-dørs,Ikke inklusiv,250000,1 205 kg,Manuell,,Hvit,6064,94741183,,125,1 l,
,1,Forhjulsdrift,05.09.2013,3,Diesel,Toyota Proace,5,Norge,VH54925,Bruktbil til salgs,Varebil,169900,,50049,1364 Fornebu,2013,,,Kasse,Inklusiv,168645,1 720 kg,Manuell,Metallic,Sølv,1255,97931347,,128,2 l,Mørk / Grå
,2,Forhjulsdrift,17.01.2012,2,Diesel,Fiat Doblo,5,Norge,KH78610,Bruktbil til salgs,Varebil,79000,,35000,0585 Oslo,2010,147 g/km,,Kasse,Ikke inklusiv,77745,1 325 kg,Manuell,,Sølv,1255,97929889,,75,"1,2 l",Svart/mørk grå
